,Name,N,Model Index,Log Nu,Tau,Lambda,MSE,NRMSE
2365,Soft Trimodal,200,3,-1.0,2,0.0,1.2386892649374204e-06,0.14934024358553527
2366,Soft Trimodal,200,3,-1.0,5,0.0,9.639916243031621e-06,0.4126843062385126
2367,Soft Trimodal,200,3,-1.0,10,0.0,0.0006597636383958161,3.3503985039839734
2368,Soft Trimodal,200,3,-0.5,1,0.0,2.325984240769685e-07,0.03982073438189663
2369,Soft Trimodal,200,3,-0.5,2,0.0,2.635531018313486e-06,0.1355310554507396
2370,Soft Trimodal,200,3,-0.5,5,0.0,3.127413947368041e-05,0.4602405483833569
2371,Soft Trimodal,200,3,-0.5,10,0.0,0.0017793624429032207,3.5207052865905797
2372,Soft Trimodal,200,3,0.0,1,0.0,4.291527602617862e-06,0.10690994959325559
2373,Soft Trimodal,200,3,0.0,2,0.0,9.976879482564982e-06,0.16228527269716178
2374,Soft Trimodal,200,3,0.0,5,0.0,0.00010747614578576759,0.5214859180213303
2375,Soft Trimodal,200,3,0.0,10,0.0,0.0047722929157316685,3.5440988305048355
2376,Soft Trimodal,200,3,0.5,1,0.0,8.031484321691096e-05,0.30861737366080133
2377,Soft Trimodal,200,3,0.5,2,0.0,0.00011329504195600748,0.37197301999307414
2378,Soft Trimodal,200,3,0.5,5,0.0,0.0009757039370015264,1.1052390355271913
2379,Soft Trimodal,200,3,0.5,10,0.0,0.011560949496924877,3.7336984444511154
2380,Edgy trimodal,200,4,-2.0,1,0.0,7.740819790713616e-11,0.0032202503327202897
2381,Edgy trimodal,200,4,-2.0,2,0.0,6.837203869736186e-08,0.09502287365796994
2382,Edgy trimodal,200,4,-2.0,5,0.0,1.1297913715679897e-06,0.3766213375043879
2383,Edgy trimodal,200,4,-2.0,10,0.0,0.0005887863808311522,8.412617027069556
2384,Edgy trimodal,200,4,-1.0,1,0.0,2.617431549278848e-10,0.002230425673497763
2385,Edgy trimodal,200,4,-1.0,2,0.0,6.662232010512525e-08,0.03564083883678351
2386,Edgy trimodal,200,4,-1.0,5,0.0,4.77118783237529e-06,0.2904255664689551
2387,Edgy trimodal,200,4,-1.0,10,0.0,0.003848073072731495,8.278058513116589
2388,Edgy trimodal,200,4,-0.5,1,0.0,2.1910460112906094e-09,0.0037817604797784877
2389,Edgy trimodal,200,4,-0.5,2,0.0,6.107056833570823e-06,0.19967584902842087
2390,Edgy trimodal,200,4,-0.5,5,0.0,1.3441241208056454e-05,0.3087428372629498
2391,Edgy trimodal,200,4,-0.5,10,0.0,0.007743548601865768,7.507241123142766
2392,Edgy trimodal,200,4,0.0,1,0.0,6.079920211732315e-08,0.012720637554267371
2393,Edgy trimodal,200,4,0.0,2,0.0,1.0940547326754313e-05,0.17052305138166254
2394,Edgy trimodal,200,4,0.0,5,0.0,0.00012998068996239454,0.5649945787152839
2395,Edgy trimodal,200,4,0.0,10,0.0,0.023907672613859177,7.938067078045314
2396,Edgy trimodal,200,4,0.5,1,0.0,1.1025624644389609e-06,0.03709027777724706
2397,Edgy trimodal,200,4,0.5,2,0.0,1.2513736692199018e-05,0.12487333555897459
2398,Edgy trimodal,200,4,0.5,5,0.0,0.0007902858196757734,1.0053882273195522
2399,Edgy trimodal,200,4,0.5,10,0.0,0.049044419080019,7.829571923335627
2400,Vanilla,250,0,-2.0,1,0.0,1.798662219165692e-09,0.0154712604154264
2401,Vanilla,250,0,-2.0,2,0.0,2.6436882905045422e-08,0.05789321109526983
2402,Vanilla,250,0,-2.0,5,0.0,7.581272143397655e-07,0.3102577470992548
2403,Vanilla,250,0,-2.0,10,0.0,1.5899404388619587e-05,1.4394078241101433
2404,Vanilla,250,0,-1.0,1,0.0,1.0581530318631849e-08,0.013608947866173173
2405,Vanilla,250,0,-1.0,2,0.05,1.0407342188045732e-06,0.13972083129305293
2406,Vanilla,250,0,-1.0,5,0.0,4.763399829244008e-06,0.29444098265630186
2407,Vanilla,250,0,-1.0,10,0.0,0.00010021966591011733,1.2982780496353772
2408,Vanilla,250,0,-0.5,1,0.0,2.687248645827367e-08,0.013880990418082214
2409,Vanilla,250,0,-0.5,2,0.0,4.829682893614518e-07,0.05631018306567947
2410,Vanilla,250,0,-0.5,5,0.0,1.245742168975994e-05,0.29758840723918917
2411,Vanilla,250,0,-0.5,10,0.0,0.0002425708225928247,1.25033831786387
2412,Vanilla,250,0,0.0,1,0.0,6.817106168455211e-07,0.04243292422487626
2413,Vanilla,250,0,0.0,2,0.0,4.607190930983052e-06,0.11220624174764915
2414,Vanilla,250,0,0.0,5,0.0,1.607173544471152e-05,0.21951143541885448
2415,Vanilla,250,0,0.0,10,0.0,0.0005056869122199714,1.1797927910509005
2416,Vanilla,250,0,0.5,1,0.0,1.5015318240330089e-05,0.1327446946796458
2417,Vanilla,250,0,0.5,2,0.0,2.392622445768211e-05,0.16556101993764705
2418,Vanilla,250,0,0.5,5,0.0,0.00031861753086559474,0.6078693667289431
2419,Vanilla,250,0,0.5,10,0.0,0.0020068625453859568,1.607651092761274
2420,Gaussian,250,1,-2.0,1,0.0,1.7846796040998925e-08,0.0496673630862373
2421,Gaussian,250,1,-2.0,2,0.05,2.91877142899466e-07,0.19024273425149735
2422,Gaussian,250,1,-2.0,5,0.0,1.8789041860145517e-06,0.4745472525924542
2423,Gaussian,250,1,-2.0,10,0.0,2.94859546556836e-05,1.9707432904417788
2424,Gaussian,250,1,-1.0,1,0.0,1.3661360753758345e-07,0.04886649055044945
2425,Gaussian,250,1,-1.0,2,0.05,1.5277345255526598e-06,0.16897601471571008
2426,Gaussian,250,1,-1.0,5,0.0,9.401258466823492e-06,0.4126901737295794
2427,Gaussian,250,1,-1.0,10,0.0,0.0002446227881591767,2.0101376143835936
2428,Gaussian,250,1,-0.5,1,0.0,2.5702306061248237e-07,0.04209055302546728
2429,Gaussian,250,1,-0.5,2,0.0,1.245769908564398e-06,0.08865186259594444
2430,Gaussian,250,1,-0.5,5,0.05,7.919442577986047e-05,0.687160321331805
2431,Gaussian,250,1,-0.5,10,0.0,0.00047367665683850646,1.834037349370538
2432,Gaussian,250,1,0.0,1,0.0,2.3959207737789256e-06,0.08039104566287944
2433,Gaussian,250,1,0.0,2,0.05,1.2521933967946097e-05,0.18166678250561383
2434,Gaussian,250,1,0.0,5,0.0,6.743228732375428e-05,0.4212032197055766
2435,Gaussian,250,1,0.0,10,0.0,0.0010724549647420645,1.7357944487954897
2436,Gaussian,250,1,0.5,1,0.0,5.480598338181153e-05,0.25928056215634326
2437,Gaussian,250,1,0.5,2,0.0,0.00013658990792464465,0.40618595205288804
2438,Gaussian,250,1,0.5,5,0.0,0.0005591163644567132,0.8383143138497573
2439,Gaussian,250,1,0.5,10,0.0,0.0037858164869248867,2.1518621719425606
2440,Hard Bimodal,250,2,-2.0,1,0.0,1.4704201398152428e-11,0.0013370493084133533
2441,Hard Bimodal,250,2,-2.0,2,0.0,1.324116194467706e-08,0.041657734946750374
2442,Hard Bimodal,250,2,-2.0,5,0.0,1.1310177114864928e-06,0.37924483990286395
2443,Hard Bimodal,250,2,-2.0,10,0.0,0.0013440069742500782,12.954997296644052
2444,Hard Bimodal,250,2,-1.0,1,0.0,9.637833586761957e-11,0.0013023678988947104
2445,Hard Bimodal,250,2,-1.0,2,0.0,2.17606540786619e-07,0.06100430471797369
2446,Hard Bimodal,250,2,-1.0,5,0.0,1.3268696420709603e-05,0.49210718801508746
2447,Hard Bimodal,250,2,-1.0,10,0.0,0.008315274491906166,12.249877929079283
2448,Hard Bimodal,250,2,-0.5,1,0.0,9.383105403770742e-10,0.002551991219322597
2449,Hard Bimodal,250,2,-0.5,2,0.0,6.610114837712899e-07,0.06518801138001576
2450,Hard Bimodal,250,2,-0.5,5,0.0,1.200025508296676e-05,0.29282521864505834
2451,Hard Bimodal,250,2,-0.5,10,0.0,0.021519187837839127,11.757297278994038
2452,Hard Bimodal,250,2,0.0,1,0.0,1.5053547741672446e-08,0.006288794551514632
2453,Hard Bimodal,250,2,0.0,2,0.0,2.403425014563254e-07,0.025938970884231183
2454,Hard Bimodal,250,2,0.0,5,0.0,0.0002562319568824023,0.8009721853996585
2455,Hard Bimodal,250,2,0.0,10,0.0,0.055114127695560455,12.240854391559095
2456,Hard Bimodal,250,2,0.5,1,0.0,2.5698966510390164e-07,0.017414232986740035
2457,Hard Bimodal,250,2,0.5,2,0.0,6.742956884409068e-06,0.09308901369116075
2458,Hard Bimodal,250,2,0.5,5,0.0,0.00040644107502885163,0.7047980431172314
2459,Hard Bimodal,250,2,0.5,10,0.0,0.11079259216785431,11.793971471117073
2460,Soft Trimodal,250,3,-2.0,1,0.05,5.3040224656797363e-08,0.07818686896541392
2461,Soft Trimodal,250,3,-2.0,2,0.0,2.363274731465026e-08,0.056280522625224504
2462,Soft Trimodal,250,3,-2.0,5,0.0,1.4998830693002674e-06,0.4434522623907451
2463,Soft Trimodal,250,3,-2.0,10,0.0,0.00014847896818537265,4.455506875672513
2464,Soft Trimodal,250,3,-1.0,1,0.05,1.585183042607241e-07,0.05250028026171083
2465,Soft Trimodal,250,3,-1.0,2,0.0,3.4312191132812586e-07,0.07730091997057341
2466,Soft Trimodal,250,3,-1.0,5,0.0,1.392658487020526e-05,0.48786184991134807
2467,Soft Trimodal,250,3,-1.0,10,0.0,0.00084622175199911,3.876788311200817
2468,Soft Trimodal,250,3,-0.5,1,0.0,6.706920885335421e-08,0.021368379410367743
2469,Soft Trimodal,250,3,-0.5,2,0.0,4.8954702833725605e-06,0.18243517449397414
2470,Soft Trimodal,250,3,-0.5,5,0.0,3.0377063012565486e-05,0.4736550394722166
2471,Soft Trimodal,250,3,-0.5,10,0.0,0.002870807657018304,4.233555337886845
2472,Soft Trimodal,250,3,0.0,1,0.0,1.0634785212459974e-05,0.1670489354222854
2473,Soft Trimodal,250,3,0.0,2,0.0,4.219877882860601e-05,0.3416870485696694
2474,Soft Trimodal,250,3,0.0,5,0.0,0.006363152991980314,4.138069947969356
2475,Soft Trimodal,250,3,0.0,10,0.05,0.017675070092082024,6.8546999769268995
2476,Soft Trimodal,250,3,0.5,1,0.0,0.00016727691399864852,0.44862741443008775
2477,Soft Trimodal,250,3,0.5,2,0.0,5.315873204381205e-05,0.2614992844223531
2478,Soft Trimodal,250,3,0.5,5,0.05,0.002388210268691182,1.6879428000001622
2479,Soft Trimodal,250,3,0.5,10,0.0,0.03559483215212822,6.644522925387936
2480,Edgy trimodal,250,4,-2.0,1,0.0,3.0604019318758446e-11,0.0019928342118896636
2481,Edgy trimodal,250,4,-2.0,2,0.0,1.1842865887956577e-07,0.12084777522381027
2482,Edgy trimodal,250,4,-2.0,5,0.0,9.611437690182356e-07,0.3555675830313454
2483,Edgy trimodal,250,4,-2.0,10,0.0,0.00032617690158076584,6.4393284247290445
2484,Edgy trimodal,250,4,-1.0,1,0.0,1.1516156778190734e-10,0.0014184253660572584
2485,Edgy trimodal,250,4,-1.0,2,0.05,6.302797146418015e-07,0.10731018502255099
2486,Edgy trimodal,250,4,-1.0,5,0.0,2.278664169352851e-06,0.20868905315580943
2487,Edgy trimodal,250,4,-1.0,10,0.0,0.002045920817181468,6.087749950752793
2488,Edgy trimodal,250,4,-0.5,1,0.0,1.7019841092036359e-09,0.0033402283305318365
2489,Edgy trimodal,250,4,-0.5,2,0.05,4.6501127144438215e-06,0.177145916501311
